Date,Close
2/12/2015,29.26
2/13/2015,28.6
2/17/2015,28.38
2/18/2015,28.27
2/19/2015,27.72
2/20/2015,27.06
2/23/2015,27.17
2/24/2015,26.95
2/25/2015,27.28
2/26/2015,27.94
2/27/2015,27.72
3/2/2015,28.27
3/3/2015,28.05
3/4/2015,28.05
3/5/2015,26.4
3/6/2015,26.62
3/9/2015,26.95
3/10/2015,26.73
3/11/2015,26.4
3/12/2015,26.51
3/13/2015,26.51
3/16/2015,26.4
3/17/2015,26.95
3/18/2015,26.62
3/19/2015,27.19
3/20/2015,27.06
3/23/2015,26.4
3/24/2015,25.96
3/25/2015,24.97
3/26/2015,25.3
3/27/2015,24.97
3/30/2015,24.86
3/31/2015,25.3
4/1/2015,25.74
4/2/2015,25.85
4/6/2015,25.63
4/7/2015,26.18
4/8/2015,25.96
4/9/2015,26.07
4/10/2015,26.18
4/13/2015,26.84
4/14/2015,26.84
4/15/2015,27.5
4/16/2015,26.84
4/17/2015,26.4
4/20/2015,25.96
4/21/2015,25.96
4/22/2015,25.74
4/23/2015,25.63
4/24/2015,26.51
4/27/2015,25.74
4/28/2015,25.41
4/29/2015,25.63
4/30/2015,24.97
5/1/2015,25.37
5/4/2015,25.41
5/5/2015,24.86
5/6/2015,25.19
5/7/2015,24.7
5/8/2015,23.87
5/11/2015,23.98
5/12/2015,24.2
5/13/2015,24.09
5/14/2015,24.31
5/15/2015,25.19
5/18/2015,24.97
5/19/2015,24.31
5/20/2015,25.3
5/21/2015,24.42
5/22/2015,24.42
5/26/2015,23.98
5/27/2015,23.65
5/28/2015,23.98
5/29/2015,24.2
6/1/2015,23.54
6/2/2015,23.65
6/3/2015,23.54
6/4/2015,22.99
6/5/2015,22.55
6/8/2015,22.11
6/9/2015,21.89
6/10/2015,22.33
6/11/2015,22.44
6/12/2015,22.99
6/15/2015,22.55
6/16/2015,22.55
6/17/2015,23.27
6/18/2015,23.65
6/19/2015,23.98
6/22/2015,23.76
6/23/2015,24.04
6/24/2015,23.65
6/25/2015,23.76
6/26/2015,23.54
6/29/2015,22.99
6/30/2015,22.77
7/1/2015,22.77
7/2/2015,23.1
7/6/2015,22.77
7/7/2015,22.99
7/8/2015,22.11
7/9/2015,22.88
7/10/2015,24.93
7/13/2015,25.52
7/14/2015,26.62
7/15/2015,25.96
7/16/2015,25.85
7/17/2015,26.4
7/20/2015,26.07
7/21/2015,25.96
7/22/2015,26.18
7/23/2015,26.4
7/24/2015,25.74
7/27/2015,25.41
7/28/2015,25.41
7/29/2015,26.18
7/30/2015,25.3
7/31/2015,25.96
8/3/2015,26.62
8/4/2015,27.03
8/5/2015,27.06
8/6/2015,26.18
8/7/2015,26.84
8/10/2015,26.84
8/11/2015,27.39
8/12/2015,26.29
8/13/2015,26.18
8/14/2015,25.63
8/17/2015,25.41
8/18/2015,25.3
8/19/2015,25.21
8/20/2015,24.75
8/21/2015,24.2
8/24/2015,23.1
8/25/2015,22.11
8/26/2015,22.77
8/27/2015,22.88
8/28/2015,22.88
8/31/2015,23.65
9/1/2015,24.09
9/2/2015,23.76
9/3/2015,23.76
9/4/2015,23.65
9/8/2015,23.43
9/9/2015,23.65
9/10/2015,23.76
9/11/2015,22.88
9/14/2015,22.66
9/15/2015,22.44
9/16/2015,22.55
9/17/2015,22.55
9/18/2015,22
9/21/2015,21.45
9/22/2015,22.11
9/23/2015,22.33
9/24/2015,21.56
9/25/2015,20.35
9/28/2015,21.01
9/29/2015,21.67
9/30/2015,21.78
10/1/2015,23.32
10/2/2015,23.65
10/5/2015,23.76
10/6/2015,23.43
10/7/2015,23.43
10/8/2015,23.21
10/9/2015,23.1
10/12/2015,23.1
10/13/2015,22.99
10/14/2015,22.44
10/15/2015,23.65
10/16/2015,23.32
10/19/2015,22.55
10/20/2015,22.44
10/21/2015,22.11
10/22/2015,20.9
10/23/2015,22.33
10/26/2015,22
10/27/2015,22
10/28/2015,21.67
10/29/2015,21.89
10/30/2015,21.23
11/2/2015,22.22
11/3/2015,21.78
11/4/2015,22.77
11/5/2015,22.66
11/6/2015,22.66
11/9/2015,22.22
11/10/2015,22.22
11/11/2015,22.11
11/12/2015,22.11
11/13/2015,21.23
11/16/2015,21.56
11/17/2015,20.9
11/18/2015,20.13
11/19/2015,19.58
11/20/2015,20.35
11/23/2015,21.12
11/24/2015,20.68
11/25/2015,20.35
11/27/2015,20.57
11/30/2015,20.46
12/1/2015,21.01
12/2/2015,20.79
12/3/2015,20.35
12/4/2015,20.35
12/7/2015,22.22
12/8/2015,22.77
12/9/2015,23.54
12/10/2015,24.09
12/11/2015,23.32
12/14/2015,24.2
12/15/2015,22
12/16/2015,22.11
12/17/2015,20.35
12/18/2015,20.79
12/21/2015,20.02
12/22/2015,21.34
12/23/2015,21.67
12/24/2015,21.34
12/28/2015,22.11
12/29/2015,21.56
12/30/2015,21.23
12/31/2015,21.34
1/4/2016,21.78
1/5/2016,23.98
